//1.ID	2.Название	3.Икона	4.Модель на земле	5.Модель Ланса	6.Модель Карциза	7.Модель Филлис	8.Модель Ами	Ship Symbol	ship siz number	11.Тип прежмета	obtain prefix rate	set ID	Forging	Level	15.Возможность Чинить	16.Передать(продать)	17.Хранение В банке	18.Возможность выкинуть	19.Возможность Удаления	20.Кол-во в стеке	21.Неизвестно	22.Цена	23.(1-Лан,2-Фил,3-Кар,4-Ами)	24.Уровень Персонажа	25.Класс	Character Nick	Character Reputation	слоты под оружие	item switch location	item obtain into location	determine	Str modulus bonus	Agi modulus bonus	Dex modulus bonus	Con modulus bonus	Spr modulus bonus	Luk modulus bonus	Hit rate modulus bonus	1ўD?ЎТ?aAeIЈgEy?O3E	Min attack modulus bonus	Max Attack modulus bonus	Defense modulus bonus	Max HP modulus bonus	Mxsp modulus bonus	flee modulus bonus	Hit modulus bonus	crt modulus bonus	mf modulus bonus	hrec modulus bonus	srec modulus bonus	mspd modulus bonus	Бонус к силе	Бонус к ловкости	Бонус к точности	Бонус к телосложению	Бонус к духу	Staconstant bonus	Lukconstant bonus	Attack range constant bonus	Бонус к мин.атк(пост.)	Бонус к Макс.атк(пост.)	Защита	Max HP constant bonus	Mxspconstant bonus	fleeconstant bonus	Шанс Урона	Шанс Крит. Удара	mfconstant bonus	Восст. Жизни	Восст. Маны	Скорость передвижения	colconstant bonus	Физ. Споротивление	item left hand exert identifier	Item Energy   Durability	Max instantiation hole value	Ship durability recovered	can contain cannon quantity	ship member count	member label	Cargo Capacity	Fuel consumption	Cannonball Path of Flight speed	ship movement speed	usage effect	display effect	item bind effect	item bind effect dummy	Display item effect (item put at object slot 1 to show effect)	item drop model effect	item usage effect	Description(Item level)	Описание
344	Камзол водоворота	e0152	10110002	0000470002	0	0002860002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	57050	1,3,-2,-2	60	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	64,1	0,0	0,0	0,15	0,15	0,15	0,15	0,15	0,0	0,0	0,0	0,0	0,0	22,35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,26	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345	Камзол ветра	e0152	10110002	0000410002	0	0002800002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	40050	1,3,-2,-2	50	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,1	0,0	0,0	0,13	0,13	0,13	0,13	0,13	0,0	0,0	0,0	0,0	0,0	19,30	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,22	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	Глаз молнии	r0015	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	4000000	-1,-2,-2,-2	50	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	7,8,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,8	0,0	2,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347	Крылья света	r0015	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	4000000	-1,-2,-2,-2	50	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	7,8,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,2	0,0	8,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	Утренний колокольчик	r0015	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	4000000	-1,-2,-2,-2	50	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	7,8,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,8	2,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	Шепот природы	r0015	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	4000000	-1,-2,-2,-2	50	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	7,8,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,2	8,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	Костюм краба	e0157	10110002	0	0	0	0003010002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	15050	4,-2,-2,-2	30	4,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	190,0	0,0	0,0	0,11	0,11	0,11	0,11	0,11	0,0	0,0	0,0	0,0	0,0	12,22	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,14	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	Костюм руру	e0187	10110002	0	0	0	0003160002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	3925	4,-2,-2,-2	15	4,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	120,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	6,16	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,8	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	Костюм игривого енота	e0193	10110002	0	0	0	0003220002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10425	4,-2,-2,-2	25	4,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	170,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	10,20	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,12	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	Утиный костюм	e0160	10110002	0	0	0	0003040002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	26050	4,-2,-2,-2	40	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	230,0	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	0,0	0,0	16,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	16,18	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	Костюм большого краба	e0157	10110002	0	0	0	0003010002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	19925	4,-2,-2,-2	35	4,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	210,0	0,0	0,0	0,11	0,11	0,11	0,11	0,11	0,0	0,0	0,0	0,0	0,0	14,25	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	14,16	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	Костюм омара	e0162	10110002	0	0	0	0003060002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	40050	4,-2,-2,-2	50	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,1	0,0	0,0	0,13	0,13	0,13	0,13	0,13	0,0	0,0	0,0	0,0	0,0	19,30	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,22	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	Утиный костюм	e0160	10110002	0	0	0	0003040002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	32425	4,-2,-2,-2	45	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,1	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	0,0	0,0	17,27	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	18,20	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	Костюм креветки	e0162	10110002	0	0	0	0003330002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	47925	4,-2,-2,-2	55	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	44,1	0,0	0,0	0,14	0,14	0,14	0,14	0,14	0,0	0,0	0,0	0,0	0,0	20,31	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	22,24	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	Клешневый костюм	e0162	10110002	0	0	0	0003340002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	57050	4,-2,-2,-2	60	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	64,1	0,0	0,0	0,15	0,15	0,15	0,15	0,15	0,0	0,0	0,0	0,0	0,0	22,34	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,26	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	Овечий костюм	e0190	10110002	0	0	0	0003190002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	3925	4,-2,-2,-2	15	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	120,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	6,16	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,5	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	Мяукающий костюм	e0188	10110002	0	0	0	0003170002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10425	4,-2,-2,-2	25	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	170,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	10,20	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,8	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	Совиный костюм	e0196	10110002	0	0	0	0003250002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	19925	4,-2,-2,-2	35	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	210,0	0,0	0,0	0,11	0,11	0,11	0,11	0,11	0,0	0,0	0,0	0,0	0,0	14,24	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,10	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	Костюм хопперу	e0197	10110002	0	0	0	0003260002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	32425	4,-2,-2,-2	45	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,1	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	0,0	0,0	17,29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,13	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	Костюм умной выдры	e0192	10110002	0	0	0	0003410002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	47925	4,-2,-2,-2	55	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	44,1	0,0	0,0	0,14	0,14	0,14	0,14	0,14	0,0	0,0	0,0	0,0	0,0	20,32	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	14,16	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	Костюм удачливой выдры	e0192	10110002	0	0	0	0003300002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	57050	4,-2,-2,-2	60	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	64,1	0,0	0,0	0,15	0,15	0,15	0,15	0,15	0,0	0,0	0,0	0,0	0,0	22,32	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	16,18	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	Халат медика	e0172	10110002	0	0	0002310002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	2050	3,-2,-2,-2	10	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	100,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	4,14	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,4	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	Мантия поощрения	e0173	10110002	0	0	0002320002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	7050	3,-2,-2,-2	20	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	140,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	8,18	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,6	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	Мантия путешественника	e0174	10110002	0	0	0002330002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	26050	3,-2,-2,-2	40	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	230,0	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	0,0	0,0	16,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,12	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	Халат медсестры	e0175	10110002	0	0	0002340002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	15050	3,-2,-2,-2	30	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	190,0	0,0	0,0	0,11	0,11	0,11	0,11	0,11	0,0	0,0	0,0	0,0	0,0	12,23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,9	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	Мантия служителя	e0176	10110002	0	0	0002350002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	40050	3,-2,-2,-2	50	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,1	0,0	0,0	0,13	0,13	0,13	0,13	0,13	0,0	0,0	0,0	0,0	0,0	19,32	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	13,14	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	Священная мантия	e0177	10110002	0	0	0002360002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	26050	3,-2,-2,-2	40	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	230,0	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	0,0	0,0	16,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,12	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371	Мантия адепта	e0178	10110002	0	0	0002370002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	40050	3,-2,-2,-2	50	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,1	0,0	0,0	0,13	0,13	0,13	0,13	0,13	0,0	0,0	0,0	0,0	0,0	19,32	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	13,14	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	Мантия служителя	e0172	10110002	0	0	0002310002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	3925	3,-2,-2,-2	15	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	120,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	6,16	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,5	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	Мантия ученого	e0173	10110002	0	0	0002320002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10425	3,-2,-2,-2	25	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	170,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	0,0	0,0	10,20	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,8	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	Халат санитара	e0175	10110002	0	0	0002340002	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	19925	3,-2,-2,-2	35	5,13,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	210,0	0,0	0,0	0,11	0,11	0,11	0,11	0,11	0,0	0,0	0,0	0,0	0,0	14,25	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,10	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
